4.675400
5.202400
5.263700
4.468400
5.516400
4.358900
4.459300
8.172400
4.787100
5.090700
7.830500
5.723900
5.160300
5.125700
9.354700
109.035800
6.076400
4.795500
4.903800
5.021000
5.379300
5.201900
5.363000
4.653200
5.484200
4.916500
4.752600
4.623700
4.772500
6.192200
6.062400
4.923000
4.853100
5.101000
4.474000
5.031700
5.002700
5.424000
4.599100
5.432400
5.227800
4.503000
5.996200
5.777400
5.112400
4.426700
4.607900
4.941200
5.011400
4.879900
5.628900
4.249000
4.676900
5.372600
11.629600
5.153000
5.050100
5.305600
5.274300
4.370900
4.685300
4.699300
6.100500
4.641300
4.696800
6.449800
4.626300
4.693200
6.267100
4.487300
5.267300
4.974600
5.197300
4.483100
6.191600
6.891400
4.871000
5.505600
9.405300
6.828400
7.639300
5.135400
7.385900
4.927500
4.703400
4.443700
7.122400
4.385400
4.494500
4.876800
4.717700
4.977400
4.435100
4.544700
4.194200
5.213200
4.617300
5.483000
5.331800
5.021200
5.175000
5.017400
5.247000
5.974600
5.428100
6.213700
8.022700
5.775700
6.202900
5.024300
4.679800
5.942900
4.808700
4.620500
6.051700
7.126100
4.583600
7.131100
4.450500
4.760700
5.389400
4.700000
4.640800
4.732100
5.855000
